time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-16_04:45:34,zstd,20971520,2097152,2,False,17.75,20.77,21.140,11.352,864455682,1307.972,437513.2,1303.4,1304.2,1309.1,1302.4,1318.3,1297.7,1311.1,1320.8,1311.5,1301.1,435128.0,435616.0,435324.0,435224.0,435032.0,446748.0,434952.0,435036.0,435328.0,446744.0
23-06-16_04:47:06,zstd,20971520,4194304,1,True,19.44,20.77,21.247,16.311,864455682,1309.129,413035.6,1317.8,1314.1,1303.7,1306.4,1307.7,1305.9,1315.3,1315.3,1307.2,1297.8,413340.0,411904.0,413628.0,413436.0,413276.0,413060.0,412756.0,412948.0,412864.0,413144.0
23-06-16_04:48:39,zstd,31457280,4194304,1,False,15.90,20.72,18.826,8.156,865028901,1282.989,453286.4,1271.5,1288.4,1283.2,1278.8,1292.7,1271.2,1286.8,1283.5,1291.4,1282.5,455204.0,453348.0,453464.0,452792.0,452452.0,452264.0,452564.0,452532.0,454560.0,453684.0
23-06-16_04:50:13,zstd,31457280,4194304,1,False,15.93,20.72,18.971,8.112,865028901,1284.550,453500.0,1280.7,1272.9,1275.9,1280.4,1286.4,1279.0,1297.5,1291.8,1298.3,1282.7,454468.0,454552.0,452648.0,453516.0,454952.0,453740.0,451568.0,452452.0,453240.0,453864.0
23-06-16_04:51:45,zstd,20971520,2097152,1,False,19.35,20.77,20.933,16.340,864455682,1305.735,412893.6,1307.2,1300.5,1309.1,1307.7,1313.4,1307.6,1301.8,1299.9,1308.7,1301.5,412856.0,413148.0,413336.0,412944.0,412272.0,412832.0,412632.0,413056.0,412716.0,413144.0
23-06-16_04:53:17,zstd,20971520,4194304,2,True,17.76,20.77,21.140,11.380,864455682,1307.973,437370.8,1294.3,1315.4,1315.4,1309.0,1305.2,1302.9,1325.5,1297.5,1305.5,1309.0,435428.0,434772.0,434948.0,434952.0,446456.0,435136.0,435412.0,434940.0,434944.0,446720.0
23-06-16_04:54:49,zstd,31457280,4194304,2,False,13.93,20.72,16.724,4.349,865028901,1260.292,472074.0,1262.8,1254.7,1257.3,1259.4,1281.4,1267.9,1260.8,1244.8,1247.1,1266.8,471020.0,471120.0,473428.0,474148.0,471708.0,471408.0,471312.0,471380.0,473628.0,471588.0
23-06-16_04:56:23,zstd,31457280,4194304,2,False,0.69,20.72,-22.893,4.252,865028901,832.535,472551.2,1128.4,804.8,794.5,800.9,796.6,839.4,780.2,788.4,775.6,816.5,474200.0,473916.0,473068.0,472952.0,471508.0,471112.0,471860.0,471796.0,473156.0,471944.0
23-06-16_04:57:58,zstd,20971520,4194304,1,True,18.87,20.77,20.452,15.389,864455682,1300.543,417588.0,1299.2,1298.2,1294.6,1310.3,1312.2,1293.7,1299.3,1293.2,1296.5,1308.3,413524.0,413772.0,435252.0,413144.0,413040.0,413336.0,413820.0,423616.0,423432.0,412944.0
23-06-16_04:59:32,zstd,20971520,4194304,2,False,17.81,20.77,20.831,11.821,864455682,1304.634,435196.4,1303.6,1291.4,1319.4,1318.4,1291.8,1304.7,1297.6,1305.8,1305.0,1308.6,435032.0,435416.0,435232.0,435240.0,435176.0,435196.0,435136.0,435416.0,435088.0,435032.0
